trajectory_index,source_cell_index,source_time,source_cell_type,predicted_label,max_prob,time_used,primary_domain,secondary_domain,prob__EryP,prob__HSC,prob__MasP,prob__MkP,prob__MoP,prob__NeuP,target_group,target_genes,z_score,time_requested,cell_type_requested,cell_type_used,label_rule,selection_source
1403,1403,0.0,EryP,MkP,0.999237818040463,3.0,1,2,0.0007057720382867,3.0910763450485834e-05,6.91364696846634e-10,0.999237818040463,2.5494146435019228e-05,4.319999931444976e-09,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
2426,2426,0.0,EryP,MkP,0.9992342571769092,3.0,1,2,0.0005995560729864,4.265475844952493e-05,4.785782071578145e-05,0.9992342571769092,7.382930968825989e-05,1.8448612509008824e-06,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
1447,1447,0.0,EryP,MkP,0.9992333653551716,3.0,1,2,0.0004039480471666,0.0001735207889248,1.551941175945158e-07,0.9992333653551716,0.0001888296376769,1.809769424290348e-07,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
5344,5344,0.0,MkP,MkP,0.9992295989117822,3.0,1,2,0.0002424722875793,0.0003620007486844,2.22799275175056e-06,0.9992295989117822,0.0001633407849307,3.5927427173040656e-07,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
7268,7268,0.0,EryP,MkP,0.9992257005052918,3.0,1,2,0.0005957290439857,9.149944350118153e-05,1.816571296109311e-07,0.9992257005052918,8.682450447151497e-05,6.4845620084364e-08,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
4038,4038,0.0,EryP,MkP,0.9992177462020112,3.0,1,2,0.0006947470300604,8.172127123630249e-05,3.298612582119997e-10,0.9992177462020112,5.764114983230787e-06,2.105184733906668e-08,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
4185,4185,0.0,MkP,MkP,0.9992059064564308,3.0,1,2,0.0003255683723352,0.0002946710057718,4.435805269419235e-08,0.9992059064564308,0.0001736527723264,1.570350828618744e-07,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
348,348,0.0,EryP,MkP,0.9992042420339136,3.0,1,2,0.0007826899086129,8.953609693486246e-06,1.6156551844501742e-06,0.9992042420339136,2.430727760512668e-06,6.806483507062017e-08,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
3619,3619,0.0,EryP,MkP,0.9992026721579272,3.0,1,2,0.0006625691599642,0.0001317978199233,1.5432474247089858e-08,0.9992026721579272,2.6823475347278486e-06,2.630821761940544e-07,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
6163,6163,0.0,EryP,MkP,0.9992006888388332,3.0,1,2,0.0007763217979836,1.5560145034360698e-05,7.667623172987772e-10,0.9992006888388332,7.401308483136637e-06,2.71429033962152e-08,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
1524,1524,0.0,EryP,MkP,0.9991923451835364,3.0,1,2,0.0007739170379536,3.3376596305334626e-05,1.1892266581428172e-09,0.9991923451835364,3.275153108593927e-07,3.2477667152436315e-08,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
6294,6294,0.0,EryP,MkP,0.9991818427614524,3.0,1,2,0.0001309777792507,0.0006703195611805,6.562784546625502e-09,0.9991818427614524,1.6751179796115644e-05,1.0215553588041925e-07,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
5989,5989,0.0,EryP,MkP,0.9991817216014502,3.0,1,2,0.000813329932443,1.8369785645344167e-06,3.17488987089093e-07,0.9991817216014502,2.791880845529402e-06,2.1177095554275704e-09,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
7434,7434,0.0,EryP,MkP,0.9991687778496768,3.0,1,2,0.0007537789642184,4.930999700417612e-05,4.0013342447283813e-08,0.9991687778496768,2.7914736169946564e-05,1.784395882589852e-07,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
3642,3642,0.0,MkP,MkP,0.999159214246071,3.0,1,2,0.0008349183861438,5.859303841315234e-06,3.8571526215641886e-11,0.999159214246071,7.304383575285812e-09,7.20988644226703e-10,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
7993,7993,0.0,EryP,MkP,0.9991579681205812,3.0,1,2,0.0002862149842804,2.291477149895044e-05,0.0003985991943029,0.9991579681205812,0.0001340332530193,2.696763170804616e-07,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
886,886,0.0,EryP,MkP,0.9991519335387408,3.0,1,2,0.0008366951462787,9.257053777407892e-06,1.2981762896918365e-07,0.9991519335387408,1.9286216214289786e-06,5.582195263791176e-08,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
5324,5324,0.0,MkP,MkP,0.9991513139432784,3.0,1,2,2.826992778333036e-05,0.0007693369520123,4.065681197612677e-07,0.9991513139432784,5.026446552221312e-05,4.0814328403015337e-07,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
219,219,0.0,EryP,MkP,0.9991488439378556,3.0,1,2,0.0006752532469582,0.0001743097670545,7.084827275875996e-10,0.9991488439378556,1.0944379660056285e-06,4.979016825895959e-07,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
4981,4981,0.0,MkP,MkP,0.9991397428553016,3.0,1,2,0.0001447227190815,0.0006315143811986,1.213140859704759e-06,0.9991397428553016,8.105946061697159e-05,1.7474429416132114e-06,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
7052,7052,0.0,MkP,MkP,0.9991305161463824,3.0,1,2,0.0005914870173626,0.0002440102120626,2.8481338743613154e-10,0.9991305161463824,3.3881279690798147e-05,1.050596879159787e-07,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
306,306,0.0,MkP,MkP,0.9991269404934348,3.0,1,2,0.0007894930473466,1.2905856287036338e-05,1.913731581025719e-06,0.9991269404934348,6.872629782115857e-05,2.0573529225589496e-08,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
2980,2980,0.0,EryP,MkP,0.9991188871039816,3.0,1,2,0.0005791502179049,4.532639331704396e-05,1.6967322799433798e-08,0.9991188871039816,0.000256500977709,1.18339764831489e-07,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
4132,4132,0.0,EryP,MkP,0.999098338349191,3.0,1,2,0.0007161730127224,9.990318005996154e-05,1.7803139544634549e-07,0.999098338349191,8.518893478579864e-05,2.1849184524287493e-07,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
1116,1116,0.0,MkP,MkP,0.9990961365931996,3.0,1,2,0.0001124968500191,0.0005104532195574,2.1979826475743965e-07,0.9990961365931996,0.0002801105295944,5.830093645162036e-07,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
3862,3862,0.0,EryP,MkP,0.999092471768771,3.0,1,2,0.0008871713029738,3.7534351841643927e-06,1.8106140649438288e-08,0.999092471768771,1.6546230494879013e-05,3.915643534813431e-08,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
5343,5343,0.0,EryP,MkP,0.9990880707229832,3.0,1,2,0.0004596066769363,7.535810861523931e-05,5.368020476586024e-06,0.9990880707229832,0.0003706653501952,9.311207933561948e-07,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
3768,3768,0.0,EryP,MkP,0.9990876455782988,3.0,1,2,0.0008998166383518,9.85306981110614e-06,1.7378929574523013e-08,0.9990876455782988,2.655563187640629e-06,1.1771421180069373e-08,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
7986,7986,0.0,EryP,MkP,0.999075837969114,3.0,1,2,0.0008093658627687,1.139187618438648e-05,1.8862641912094974e-08,0.999075837969114,0.0001033723830329,1.3046257808938662e-08,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
6961,6961,0.0,MkP,MkP,0.99907384020089,3.0,1,2,0.0007532103035743,4.8958640507918847e-05,1.78429489101775e-07,0.99907384020089,0.0001237465677793,6.585775903722468e-08,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
4189,4189,0.0,EryP,MkP,0.99907264692322,3.0,1,2,0.0008778704776846,1.3975505183536214e-05,2.1950139573427322e-08,0.99907264692322,3.540833790738146e-05,7.68058648346376e-08,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
383,383,0.0,EryP,MkP,0.9990588868076394,3.0,1,2,0.0002431718532722,0.00052555887653,6.014969177620902e-09,0.9990588868076394,0.000172128570177,2.4787741208731565e-07,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
45,45,0.0,EryP,MkP,0.9990536095567608,3.0,1,2,0.0009440944761739,9.78155014211883e-07,7.538606649857035e-10,0.9990536095567608,1.3130437154262848e-06,4.014474889166708e-09,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
316,316,0.0,EryP,MkP,0.9990391547542764,3.0,1,2,0.0009018465875999,7.304625496301123e-06,2.1575907370648305e-11,0.9990391547542764,5.160712404142874e-05,8.688701006124548e-08,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
3078,3078,0.0,EryP,MkP,0.9990313349193592,3.0,1,2,0.0009608263392347,7.694407519133704e-06,5.396786524803905e-10,0.9990313349193592,1.426993399673342e-07,1.0948683423608988e-09,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
5855,5855,0.0,EryP,MkP,0.9990288273099558,3.0,1,2,0.0008774830368066,1.848510116135857e-05,1.1375563604592237e-07,0.9990288273099558,7.402130625782048e-05,1.0694901824763714e-06,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
5105,5105,0.0,EryP,MkP,0.9990239071209692,3.0,1,2,0.0007927347186963,0.0001760940337788,6.68125693067257e-10,0.9990239071209692,7.251243715231812e-06,1.2214714630446393e-08,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
7521,7521,0.0,EryP,MkP,0.9990117231497796,3.0,1,2,0.0009140422658408,5.151576144871181e-05,3.391398245814105e-07,0.9990117231497796,2.2323919940290817e-05,5.576316588572411e-08,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
4520,4520,0.0,EryP,MkP,0.9989966457406362,3.0,1,2,0.0008952981089448,5.72456012023286e-05,3.4627353773214475e-06,0.9989966457406362,4.6817209900550136e-05,5.306039386509836e-07,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
417,417,0.0,EryP,MkP,0.9989949147445152,3.0,1,2,0.0006762863509925,3.80481355023173e-06,5.845847928193149e-07,0.9989949147445152,0.0003243864966819,2.3009467152087013e-08,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
2763,2763,0.0,EryP,MkP,0.998994326512716,3.0,1,2,0.000826496733722,6.338691860385026e-05,4.455913528182431e-06,0.998994326512716,0.0001107098618761,6.240595538357836e-07,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
5066,5066,0.0,EryP,MkP,0.9989852079860264,3.0,1,2,0.0006968387046734,0.0002761237042179,1.1117365514032895e-06,0.9989852079860264,4.0644298868935255e-05,7.356966196444687e-08,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
7171,7171,0.0,MkP,MkP,0.9989840249854812,3.0,1,2,0.0007337719959249,7.316426090068858e-05,2.7451996965617724e-08,0.9989840249854812,0.0002087891811958,2.2212450056615338e-07,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
880,880,0.0,EryP,MkP,0.9989796879118588,3.0,1,2,0.0009397708353674,2.7189732955307745e-06,1.094643416070485e-07,0.9989796879118588,7.767265456971413e-05,4.016056689021954e-08,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
802,802,0.0,EryP,MkP,0.9989651669196518,3.0,1,2,0.0010312636080343,2.836918056704926e-06,1.2175437092408359e-09,0.9989651669196518,6.918570086023838e-07,3.947970490930562e-08,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
1001,1001,0.0,EryP,MkP,0.9989629423011532,3.0,1,2,0.0008268304861544,0.0001051983769393,1.931289110381984e-07,0.9989629423011532,0.0001047832969965,5.240984507888317e-08,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
4388,4388,0.0,EryP,MkP,0.998956871536052,3.0,1,2,0.0006175442177631,4.927434574726088e-05,9.981632157650744e-08,0.998956871536052,0.0003746083868706,1.6016972452651072e-06,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
6313,6313,0.0,MkP,MkP,0.998952460579794,3.0,1,2,0.0001508989394553,0.0005020276690563,1.9874463730037962e-07,0.998952460579794,0.0003937206343781,6.934326787683338e-07,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
5089,5089,0.0,EryP,MkP,0.998940950502558,3.0,1,2,0.0009286114607586,5.0475436372452496e-05,8.18628221074281e-08,0.998940950502558,7.979021958956521e-05,9.051789924478573e-08,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
2651,2651,0.0,EryP,MkP,0.99893942982375,3.0,1,2,0.00096338239369,7.83395478429838e-05,6.285044860121029e-09,0.99893942982375,1.872207421047765e-05,1.198754615669786e-07,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
484,484,0.0,EryP,MkP,0.9989379398226558,3.0,1,2,0.0010256092754815,1.1462180160536668e-05,2.8398236314932448e-08,0.9989379398226558,2.484366990970201e-05,1.166535561812121e-07,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
3422,3422,0.0,EryP,MkP,0.9989086966100316,3.0,1,2,0.0010410419377975,2.332430918142705e-05,6.16381017074106e-11,0.9989086966100316,2.6911340996607257e-05,2.5740354513532893e-08,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
2984,2984,0.0,MkP,MkP,0.9989037721949204,3.0,1,2,0.000380815137355,0.000601156584974,9.081945286578984e-07,0.9989037721949204,0.0001123579094098,9.899788119897755e-07,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
1712,1712,0.0,EryP,MkP,0.9989035468639688,3.0,1,2,0.0010684137861435,1.2440150207081311e-06,3.1805240722162363e-09,0.9989035468639688,2.677868896096622e-05,1.3465381819279402e-08,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
1992,1992,0.0,EryP,MkP,0.9989021335322044,3.0,1,2,0.0010693862735177,1.758294185768506e-05,2.397988849024528e-06,0.9989021335322044,8.4211354668747e-06,7.812810414051615e-08,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
7862,7862,0.0,MkP,MkP,0.9989017964489229,3.0,1,2,0.0006276641266057,0.0003297336906903,1.0091528606706905e-05,0.9989017964489229,0.0001289441303597,1.7700748147595756e-06,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
3266,3266,0.0,EryP,MkP,0.9989000167746211,3.0,1,2,0.0010916983387786,2.949195921208899e-06,1.571248966515806e-09,0.9989000167746211,5.312337048614561e-06,2.17823813749886e-08,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
4973,4973,0.0,MkP,MkP,0.9988746600411588,3.0,1,2,0.0004624633862992,0.0002538710218528,7.134930867171283e-07,0.9988746600411588,0.0004076016140112,6.904435909763678e-07,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
2288,2288,0.0,EryP,MkP,0.9988611813215202,3.0,1,2,0.0011318641737721,2.5997089180114627e-06,4.649481733344201e-09,0.9988611813215202,4.200583499151646e-06,1.4956280872942318e-07,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
8216,8216,0.0,EryP,MkP,0.9988574664895916,3.0,1,2,0.0010219114591686,5.4758475998143983e-05,9.422169451595244e-07,0.9988574664895916,6.485514994255692e-05,6.620835371171258e-08,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
1699,1699,0.0,MkP,MkP,0.998835877600931,3.0,1,2,0.0011011512049875,5.320770602752125e-05,3.229035676688232e-08,0.998835877600931,9.575824509200558e-06,1.55373188034255e-07,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
6959,6959,0.0,EryP,MkP,0.9988335979346812,3.0,1,2,0.0005897906172596,0.0004838535466773,1.220405413925759e-07,0.9988335979346812,9.22661690914946e-05,3.696917490257497e-07,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
3704,3704,0.0,MkP,MkP,0.9988318899328692,3.0,1,2,0.0002684902411986,0.0006960802007294,6.341300187962274e-08,0.9988318899328692,0.0002033223900469,1.5382215400925856e-07,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
4878,4878,0.0,EryP,MkP,0.9988177978926632,3.0,1,2,0.0009536942341344,0.0001697789053973,2.1182394672227245e-07,0.9988177978926632,5.812309599761386e-05,3.940478604790898e-07,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
7958,7958,0.0,MkP,MkP,0.9988165468388897,3.0,1,2,0.0009010069443253,9.802003762673253e-05,6.017972669894917e-09,0.9988165468388897,0.0001840634642056,3.566969796774103e-07,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
3303,3303,0.0,EryP,MkP,0.998798593419436,3.0,1,2,0.0008605573097823,0.0003094619973328,2.662272718153124e-09,0.998798593419436,3.1106719684541335e-05,2.778914913632383e-07,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
3739,3739,0.0,EryP,MkP,0.9987931694025496,3.0,1,2,0.0010873835904619,4.0723958390738816e-05,3.298113172758945e-08,0.9987931694025496,7.860722223615671e-05,8.28452296786526e-08,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
1732,1732,0.0,EryP,MkP,0.9987807043681076,3.0,1,2,0.0008863861677766,0.0002639985999499,3.387641229908908e-06,0.9987807043681076,6.415035462317218e-05,1.3728683128736934e-06,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
153,153,0.0,EryP,MkP,0.9987721129377628,3.0,1,2,0.001201397867443,2.0510365696449565e-05,1.6233635499258459e-10,0.9987721129377628,5.956589664639142e-06,2.207709662327847e-08,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
3943,3943,0.0,EryP,MkP,0.9987569205961346,3.0,1,2,0.0011015413615139,4.874872684533509e-05,6.209714633694595e-08,0.9987569205961346,9.255312151599454e-05,1.740968439384737e-07,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
6954,6954,0.0,EryP,MkP,0.9987565548116756,3.0,1,2,0.001169262817586,2.014234738537521e-05,6.177217233929474e-06,0.9987565548116756,4.779092511224896e-05,7.18810071133892e-08,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
3653,3653,0.0,EryP,MkP,0.9987494972299836,3.0,1,2,0.0012196319624107,2.1680284760190853e-05,4.3549226189526976e-11,0.9987494972299836,9.127470874024648e-06,6.300842229660044e-08,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
7576,7576,0.0,EryP,MkP,0.9987387668318995,3.0,1,2,0.0011795659869497,5.032236941521573e-05,1.201457978873539e-08,0.9987387668318995,3.1280634311409284e-05,5.2162844067871895e-08,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
5909,5909,0.0,MkP,MkP,0.9987387381425874,3.0,1,2,0.0009959424939175,4.16390865115296e-05,1.052344300275462e-06,0.9987387381425874,0.0002221846376823,4.432950009152148e-07,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
7252,7252,0.0,EryP,MkP,0.9987344236106882,3.0,1,2,0.0010125559809128,0.0001817445970268,1.0542170488084531e-09,0.9987344236106882,7.123431523151521e-05,4.0441923635860094e-08,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
1543,1543,0.0,EryP,MkP,0.9987185576110448,3.0,1,2,0.001019563468216,5.795694868672214e-05,4.676975420369541e-11,0.9987185576110448,0.0002038253984683,9.652681463362388e-08,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
1207,1207,0.0,EryP,MkP,0.998717375924794,3.0,1,2,0.0006877498426531,0.0004219637553042,8.68228704459881e-08,0.998717375924794,0.0001727476503417,7.600403654712736e-08,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
3018,3018,0.0,EryP,MkP,0.9987025284888614,3.0,1,2,0.0011915237055288,5.0102286373483326e-05,3.883831661561112e-09,0.9987025284888614,5.490331602413232e-05,9.383193804962688e-07,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
8020,8020,0.0,EryP,MkP,0.998699133230322,3.0,1,2,0.001224474632507,5.587107592779723e-05,3.7651407062608003e-07,0.998699133230322,2.005988683618153e-05,8.466033604635686e-08,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
8157,8157,0.0,EryP,MkP,0.9986728831904368,3.0,1,2,0.0012992418736212,1.6485861188100692e-05,8.470372477278547e-07,0.9986728831904368,1.049356242120254e-05,4.847508490848777e-08,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
3571,3571,0.0,EryP,MkP,0.9986633349975094,3.0,1,2,0.0012598622083331,2.017267926080527e-05,1.4440756009880382e-06,0.9986633349975094,5.512632844620876e-05,5.971084949781339e-08,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
6895,6895,0.0,EryP,MkP,0.9986630065543296,3.0,1,2,0.001320153186927,7.087389980239571e-06,1.0254517392841609e-08,0.9986630065543296,9.642577100790782e-06,1.0003714524442829e-07,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
398,398,0.0,EryP,MkP,0.9986607159066628,3.0,1,2,0.0012478372223181,3.535091221349528e-05,8.490885063674176e-07,0.9986607159066628,5.51883034448598e-05,5.856685421683628e-08,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
1791,1791,0.0,EryP,MkP,0.9986370595792248,3.0,1,2,0.0013088368523543,3.812027626249289e-05,1.7062682810731143e-06,0.9986370595792248,1.4108716720381448e-05,1.6830715700303173e-07,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
645,645,0.0,MkP,MkP,0.9986336285349524,3.0,1,2,0.0004161385251083,0.0005105213962976,0.0001949707945501,0.9986336285349524,0.0002417523355802,2.9884135110217866e-06,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
4227,4227,0.0,EryP,MkP,0.9986198787916832,3.0,1,2,0.0013059789177134,7.142986984047457e-05,3.817066872641748e-10,0.9986198787916832,2.6048485505768063e-06,1.0719050554534005e-07,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
3991,3991,0.0,EryP,MkP,0.998595893481055,3.0,1,2,0.0013220357685243,8.006989229823532e-06,5.861002738839667e-10,0.998595893481055,7.365914274468431e-05,4.040323458006252e-07,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
5129,5129,0.0,EryP,MkP,0.998573051538723,3.0,1,2,0.0012963777773883,0.0001175794835787,6.22135642263952e-08,0.998573051538723,1.2874215300168187e-05,5.477144555670717e-08,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
4006,4006,0.0,EryP,MkP,0.9985591998575768,3.0,1,2,0.0012132535583776,9.921636303788108e-05,6.647815371153145e-08,0.9985591998575768,0.0001275992121408,6.645307129687912e-07,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
